Id,CaseNumber,Ambito__c,Categoria__c,Dettaglio_richiesta__c,Misura__c,Subject,Description,Risoluzione__c,Commenti_Ente__c,Ulteriori_informazioni_a_supporto__c,url
500bU00000cDVr9QAG,01249353,Implementazione e sviluppo progetto,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,RICHIESTA INFO PER GEOREFERENZAZIONE DEI NUMERI CIVICI,"Si richiede se per la georeferenziazione dei numeri civici e strade previsto nella misura in oggetto si possano utilizzare qualsiasi sistema di georeferenziazione quali ad esempio OpenStreetMap, Google etc. o si e vincolati con l'acquisto attraverso Poste Italiane?

Saluti
[FAKE_PERSON]","<p>[FAKE_PERSON], grazie per averci contattato.</p><p>Ti informiamo che non esiste alcun vincolo nella scelta del fornitore per la realizzazione delle attività, ed è possibile avvalersi anche di più soggetti (eventualmente censibili anche sotto la medesima attività). Infatti, i Soggetti Realizzatori sono i Soggetti e/o operatori economici <strong>a vario titolo coinvolti nella realizzazione del progetto</strong> (es. fornitore beni/fornitore servizi/esecutore lavori).</p><p>Ti specifichiamo in ogni caso che il Soggetto Attuatore deve affidare lo svolgimento delle attività a uno o più fornitori, <strong>autonomamente individuati</strong>, sempre nel rispetto del codice degli appalti, della normativa prevista per il tuo ente e del contenuto dell’avviso.</p><p>A supporto dell&#39;implementazione delle attività per i Comuni coinvolti ti suggeriamo ulteriormente di prendere visione della seguente presentazione fornita da ANCI a supporto dei [FAKE_INDIRIZZO] <a [FAKE_INDIRIZZO]/wp-content/uploads/2025/07/[FAKE_INDIRIZZO]"" target=""_blank"">https://www.anci.it/wp-content/uploads/2025/07/[FAKE_INDIRIZZO]>, nello specifico le diapositive 18 e 19, dove è specificato che &quot;<em>La scelta delle eventuali forniture, dati e/o software client con integrazione dello stesso nel gestionale comunale, spetta unicamente al [FAKE_INDIRIZZO]. Per quanto riguarda l’eventuale fornitura di dati, il [FAKE_INDIRIZZO] è tenuto a valutare la completezza e la qualità dei dati che gli verranno forniti e dei quali diventa responsabile. Il [FAKE_INDIRIZZO] deve assicurarsi, anche, di poter utilizzare i dati acquistati senza alcun vincolo, in quanto gli stessi, una volta inseriti in ANNCSU, verranno resi disponibili in OPEN DATA&quot;.</em></p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDVr9QAG/view
500bU00000cDxEGQA0,01249354,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.2 Abilitazione e facilitazione migrazione al Cloud,Non riusciamo a caricare il modulo tracciabilità,"Caricando il documento firmato dal sindaco in PDF oder P7M il sistema ci da il seguente errore. 
Il documento non risulta firmato, oppure la firma sul documento non coincide con il rappresentante legale. 

Il sindaco però risulta quello corretto (anche se da maggio 2025 é stato eletto nuovo). 

Cordialmente 
[FAKE_PERSON]","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDxEGQA0/view
500bU00000cDUriQAG,01249355,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Malfunzionamento piattaforma - mancato riconoscimento validità firma su allegato 5,"[FAKE_INDIRIZZO], in fase di richiesta liquidazione contributo la piattaforma ci restituisce un errore sul riconoscimento della validità del certificato di firma. Come dobbiamo procedere?","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDUriQAG/view
500bU00000cDkyYQAS,01249356,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Richiesta integrazione: impossibilità invio riscontro,"[FAKE_INDIRIZZO],
a seguito di vostra richiesta d'integrazione, ho caricato sul portale il documento da inviare, ma il sistema non mi permette l'invio (il tasto ""invio"" rimane inutilizzabile nonostante il documento sia caricato correttamente).
Rimango in attesa di cortese urgente riscontro. Grazie.
[FAKE_PERSON]","<p>Gentile Davide, grazie per averci contattato. Per poter inviare la risposta alla richiesta è necessario inserire almeno 1 carattere nel campo testuale. Non è possibile inviare una risposta senza testo anche se corredata di un documento allegato. Ti invitiamo pertanto a procedere come suggerito.</p>",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDkyYQAS/view
500bU00000cE1xiQAC,01249357,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.3 Adozione appIO,Richiesta di finanziamento,In riferimento alla suddetta misura si riscontrano problemi nel caricamento dell'Allegato 5 firmato digitalmente.,"Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cE1xiQAC/view
500bU00000cDqjMQAS,01249358,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,ERRORE CARICAMENTO FILE,"Buongiorno
 dobbiamo chiudere il progetto ma nel caricamento del file ad oggetto ""uffici comunali oggetto dell'adeguamento"" a firma del [FAKE_INDIRIZZO] (sia in P7M che in formato PADES) , risulta un errore di validità della firma digitale ma la stessa scade a giugno 2028.","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDqjMQAS/view
500bU00000cDnPXQA0,01249359,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,Allegato 5 firmato,Buongiorno nella fase di completamento del progetto non riesco ad allegare il modello 5 firmato digitalmente  sia esso pades che cades,"Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDnPXQA0/view
500bU00000cE3BWQA0,01249360,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,"Impossibile completare le attività di progetto per impossibilità di caricamento documentazione e punlsante ""Completa progetto"" non cliccabile","[FAKE_INDIRIZZO], dobbiamo caricare la dichiarazione richiesta per il completamento del progetto, ma il pulsante di caricamento del documento non è più disponibile e il pulsante di caricamento non è cliccabile, anche se il sistema mi dice che l'unica cosa che posso fare è ""completare il progetto"". Chiedo assistenza per chiudere le attività entro il termine. Grazie","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.","[FAKE_PERSON] a non avere la possibilità di caricare il file firmato digitalmente (quello presente nella sezione documenti è stato generato dalla piattaforma e non è firmato, vedi ticket precedente), il pulsante di upload non è visibile, e inoltre il pulsante di completamento attività non è cliccabile (e infatti il progetto non è chiuso). Vi allego uno screenshot di quello che vedo in ""gestione progetto""--> ""completamento attività"". Vi prego di guidarmi nella chiusura del progetto vista la scadenza prossima. [FAKE_INDIRIZZO]",<p>[FAKE_INDIRIZZO]>la richiesta di erogazione di finanziamento per la Misura 2.2.3 è stata ricevuta ed è in fase di verifica. Sono in corso i controlli formali: riceverai una notifica sull&#39;esito delle [FAKE_INDIRIZZO]>,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cE3BWQA0/view
500bU00000cDrkUQAS,01249361,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,"ERRORE DURANTE IL CARICAMENTO DEL FILE ""RICHISTA DI FINANZIAMENTO"" IN P7M","ERRORE DURANTE IL CARICAMENTO DEL FILE ""RICHISTA DI FINANZIAMENTO"" IN P7M, SI TRASMETTONO SCREENSHOT DEGLI ERRORI","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDrkUQAS/view
500bU00000cDRvRQAW,01249362,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,Errore in fase di upload del file lista enti da verificare,"In fase di upload del file lista enti da verificare, firmato digitalmente dal [FAKE_INDIRIZZO], il sistema restituisce il seguente errore: ""Attenzione i dati inseriti nel documento non sono corretti. [FAKE_INDIRIZZO] e carica l'ultima versione aggiornata"". Il file è stato scaricato dalla piattaforma e quindi sottoscritto dal [FAKE_INDIRIZZO] con firma digitale valida. Tentativo effettuato più volte, sempre con esito di errore.","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cDRvRQAW/view
500bU00000cE13ZQAS,01249363,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.4.4 Adozione ANPR ANSC,messaggio errore in fase di caricamento dell'Allegato 5 firmato digitalmente,"In fase di caricamento dell'allegato 5 firmato digitalmente sia in CASDES che PADES la piattaforma restituisce il seguante messaggio di errore:""Attenzione, la firma sul documento non è valida per scadenza temporale o certificato scaduto. Modificala e carica l'ultima versione del documento"".
il certificato di firma digitale è in corso di validità con scadenza 06/07/2026.
Attendo istruzioni.","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cE13ZQAS/view
500bU00000cE8xWQAS,01249364,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,2.2.3 Digitalizzazione delle procedure SUAP e SUE,"Impossibilità di caricamento del file firmato di ""Verifica lista componenti informatiche ([FAKE_INDIRIZZO] comunali oggetto dell'adeguamento)""","Nella sezione ""Verifica lista componenti informatiche ([FAKE_INDIRIZZO] comunali oggetto dell'adeguamento)"" nel momento in cui si carica il documento firmato digitalmente dal legale rappresentante (p.7m). viene segnalato che la firma non è valida (come si evidenzia da allegato). Abbiamo effettuato le necessarie verifiche e la firma è valida così come il certificato.
Si resta in attesa di vostre comunicazioni in merito. Grazie","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cE8xWQAS/view
500bU00000cE5gQQAS,01249365,Malfunzionamenti Piattaforma,Altro - Servizi Aggiunti,,1.3.1 ANNCSU,Allegato 5 non riconosciuto ma allegato correttamente,"Richiedo di integrare i documenti allegati, in quanto la piattaforma non li riconosce come validi.","Gentile utente, grazie per averci contattato. Ti informiamo che è stata recentemente risolta un’anomalia che non permetteva il corretto riconoscimento della validità della scadenza del certificato di firma digitale. Pertanto, ti chiediamo cortesemente di accedere in piattaforma e proseguire con la procedura guidata, ricaricando, solo se necessario, il file firmato digitalmente, e gli eventuali documenti richiesti nella sezione per completare l’istanza.",,,https://padigitale2026.lightning.force.com/lightning/r/Case/500bU00000cE5gQQAS/view
